,word,average/std,percent_std,rating,word_count,divisor,percent,type,normilization_divisor,normilized_percent,mean,median,mode,zeros,total_word_count,percent_average
2068,puerile,0.5623898140997562,5.514096652236322e-05,,,,,1,0.0003101071791179273,0.0,4.873118450526849,11,4,6,12.0,3101.0717911792735
2079,overheard,0.465182383975455,7.377241003141008e-05,,,,,1,0.00034317625570026114,0.0,3.954417860275895,11,2,6,12.0,3431.7625570026103
2090,lightning-fast,0.7581547994738941,8.838945231396761e-06,,,,,1,6.701288749470341e-05,0.0,8.656057774592172,11,9,7,12.0,670.1288749470342
2101,colluding,0.7556202063540204,3.426942102818143e-05,,,,,1,0.00025894666988947253,0.0,4.905648233075044,11,3,8,12.0,2589.4666988947256
2112,paupers,0.9718546562206102,1.1690621403938507e-05,,,,,1,0.00011361584845529967,0.0,7.688439595778515,11,5,7,12.0,1136.1584845529962
2123,mixtures,0.7287931973269984,1.3379963294366332e-05,,,,,1,9.751226229419118e-05,0.0,9.666122129663885,11,11,6,12.0,975.1226229419117
2134,hyper-competitive,0.5618405407103698,3.38069787255533e-05,,,,,1,0.00018994131206948834,0.0,5.567284098382319,11,3,7,12.0,1899.4131206948844
2145,heart's,0.5337009573872994,7.332672817920225e-05,,,,,1,0.0003913454503131851,0.0,3.923137542371661,11,2,6,12.0,3913.454503131851
2156,lke,0.8989702707395673,8.648171405395691e-06,,,,,1,7.774448989710748e-05,0.0,9.015692757007175,11,8,7,12.0,777.4448989710748
2167,countries',0.4412423334531721,6.79573630315019e-05,,,,,1,0.0002998566543934423,0.0,4.1124489305239,11,3,8,12.0,2998.5665439344234
2178,fastfun,0.7681692019061362,1.225890604521325e-05,,,,,1,9.416914072993773e-05,0.0,7.653448883320136,11,5,7,12.0,941.6914072993773
2189,'hidden,0.9909836632231274,1.3234735627596707e-05,,,,,1,0.00013115406794025422,0.0,7.118983374850261,11,7,8,12.0,1311.5406794025425
2200,mashed,1.0461746954568316,8.304689744921923e-05,,,,,1,0.0008688156264757167,0.0,5.651013548862481,11,4,2,44.0,8688.156264757166
2211,explosive,1.0559442748379,4.305495560016013e-05,,,,,1,0.00045463633869389066,0.0,7.81837331362971,11,11,5,44.0,4546.363386938906
2222,giddy,0.9093711653303076,4.5840767940764115e-05,,,,,1,0.00041686272561928877,0.0,9.00980686787302,11,11,5,44.0,4168.627256192888
2233,windfall,1.0832156691852322,6.766542871701653e-05,,,,,1,0.0007329625264840866,0.0,5.854735635076844,11,2,3,44.0,7329.625264840867
2244,tu,0.4703963412039802,0.0002922486682053452,,,,,1,0.0013747270424553039,0.0,3.3930051345150423,11,2,5,44.0,13747.270424553037
2255,wastes,1.1871335446157127,6.545546637862606e-05,,,,,1,0.0007770437981653296,0.0,5.615064463262242,11,2,3,44.0,7770.437981653295
2266,ants,1.0652473501477095,6.671681137506643e-05,,,,,1,0.0007106990652759409,0.0,5.217299659747276,11,2,3,44.0,7106.9906527594085
2277,bkeeperb,0.6828111179282035,4.449239475025109e-05,,,,,1,0.0003037990179872188,0.0,9.897043380518772,11,10,6,44.0,3037.990179872188
2288,refusing,1.0812217013246552,0.00011025490619811804,,,,,1,0.0011920999725891944,0.0,4.428437794558111,11,3,2,44.0,11920.999725891947
2299,epochs,0.9468555168055904,3.8104323508243814e-05,,,,,1,0.000360792889279256,0.0,9.056186545485353,11,11,4,44.0,3607.9288927925604
2310,illustrate,0.834501633767559,0.00013782992522223112,,,,,1,0.001150192977800124,0.0,4.090494346931154,11,2,2,44.0,11501.92977800124
2321,interlock,1.1856267692767597,3.4330162385905874e-05,,,,,1,0.00040702759518348124,0.0,8.532854981244325,11,11,4,44.0,4070.2759518348125
2332,tabletalk,1.1336136898179638,2.8138325106212178e-05,,,,,1,0.0003189799054895064,0.0,8.50499959150384,11,8,4,44.0,3189.799054895064
2343,infinity,0.9590096793054236,7.930378318180991e-05,,,,,1,0.0007605309567689435,0.0,6.199427256836804,11,2,3,44.0,7605.309567689435
2354,redraw,1.8260476422420189,2.452997993726073e-05,,,,,1,0.0004479291202867897,0.0,7.505043704725497,11,11,3,44.0,4479.291202867897
2365,expenses,1.2187747366750066,3.4426925261125454e-05,,,,,1,0.0004195866676965831,0.0,8.254281107305767,11,11,5,44.0,4195.866676965831
2376,signals,0.8949639005669009,0.00010670389586979066,,,,,1,0.0009549613485331229,0.0,5.0273944403663275,11,3,2,44.0,9549.613485331229
2387,inconsistencies,0.775734008618372,0.00010477789705843576,,,,,1,0.000812797780997435,0.0,5.1594521425745405,11,3,2,44.0,8127.977809974351
2398,cavern,0.945391396242002,3.811095267389777e-05,,,,,1,0.0003602976676048907,0.0,9.276813651724737,11,11,4,44.0,3602.976676048907
2409,throwback,1.1770175222406285,4.69436197202249e-05,,,,,1,0.0005525346296810543,0.0,6.433642106471491,11,6,3,44.0,5525.346296810541
2420,specifics,1.7510986111888485,3.105227331742209e-05,,,,,1,0.0005437559268039434,0.0,6.142703446236075,11,3,4,44.0,5437.559268039435
2431,eon,0.776992749327623,7.872584136345902e-05,,,,,1,0.0006116940792412433,0.0,7.243382063871208,11,3,4,44.0,6116.9407924124325
2442,grin,0.6254046877133823,0.00014066669000442758,,,,,1,0.000879736073338942,0.0,4.629157028700603,11,2,3,44.0,8797.36073338942
2453,vines,0.9839408055523534,7.233903223125891e-05,,,,,1,0.0007117732564650255,0.0,5.378768228512573,11,3,2,44.0,7117.732564650254
2464,duds,1.316444194111001,3.4723612554719384e-05,,,,,1,0.000457116981462202,0.0,6.745871879167174,11,4,3,44.0,4571.16981462202
2475,memorise,0.988843002113048,9.40544149694897e-05,,,,,1,0.0009300505006041658,0.0,5.145347201845684,11,4,2,44.0,9300.505006041658
2486,couldn’t,0.926807274503472,9.711017326693164e-05,,,,,1,0.0009000241501208485,0.0,4.942387138756163,11,4,2,44.0,9000.24150120848
2497,offender,1.090717953990322,0.00012763399999752979,,,,,1,0.0013921269533690647,0.0,4.300853268732847,11,4,1,44.0,13921.26953369065
2508,longterm,1.2526165309910762,3.573471987447101e-05,,,,,1,0.0004476190084509773,0.0,7.3939354723290425,11,5,3,44.0,4476.190084509775
2519,1hr,0.9251138986334382,3.656427077053832e-05,,,,,1,0.0003382611508322137,0.0,9.227526994796914,11,10,6,44.0,3382.6115083221366
2530,nitpicks,1.3124097538706534,2.822608911344229e-05,,,,,1,0.0003704419466610392,0.0,8.547885489349557,11,11,4,44.0,3704.4194666103926
2541,konieczka,1.2535831214148463,3.9345295546544815e-05,,,,,1,0.0004932259840422729,0.0,7.635741248465947,11,4,3,44.0,4932.259840422728
2552,over-long,1.1740459763456748,6.825452820122768e-05,,,,,1,0.0008013395420202375,0.0,5.386362598044604,11,5,3,44.0,8013.395420202376
2563,medals,1.1613206553705395,5.06138274551826e-05,,,,,1,0.0005877888327106408,0.0,6.611266956063655,11,6,4,44.0,5877.888327106408
2574,int,0.6643108504307623,0.00014091912817028058,,,,,1,0.0009361410587676069,0.0,4.2537417631864995,11,2,3,44.0,9361.41058767607
2585,treefrog,1.0715703946347446,3.994810350068373e-05,,,,,1,0.0004280720503313729,0.0,7.367954308352484,11,6,4,44.0,4280.720503313729
2596,duller,0.8349245763246448,0.00017545176704246196,,,,,1,0.0014648899226333784,0.0,3.9344289881978742,11,2,1,44.0,14648.899226333782
2607,autumn,1.4439449483029956,3.139810424848306e-05,,,,,1,0.0004533713401588794,0.0,7.935054308130739,11,11,3,44.0,4533.713401588794
2618,what’s,1.3935677190667088,3.4720290031880754e-05,,,,,1,0.0004838507538506265,0.0,7.194058954055506,11,4,3,44.0,4838.5075385062655
2629,resistant,1.8292645722643601,2.833549093367649e-05,,,,,1,0.0005183310970269236,0.0,6.464742752584425,11,3,4,44.0,5183.310970269237
2640,3-12,1.0274107978851568,2.9977901658927325e-05,,,,,1,0.00030799619862321287,0.0,9.133035293908605,11,11,5,44.0,3079.9619862321288
2651,kiddies,1.0932392027455025,0.00010633405276988208,,,,,1,0.0011624855507484408,0.0,4.260906615512139,11,3,3,44.0,11624.85550748441
2662,academy,1.2482245713857263,6.257279650854392e-05,,,,,1,0.0007810490210228352,0.0,4.959459280505496,11,2,4,44.0,7810.490210228352
2673,carcassonne's,1.1779697193273688,2.982209336277443e-05,,,,,1,0.0003512952294830198,0.0,7.63608445570195,11,9,5,44.0,3512.9522948301983
2684,engraved,1.0654809811044137,2.9338314962169683e-05,,,,,1,0.00031259416609842855,0.0,8.802210819494295,11,10,4,44.0,3125.9416609842856
2695,understatement,1.03311147428484,0.00010175013869504474,,,,,1,0.0010511923579592465,0.0,4.495911898447847,11,3,2,44.0,10511.923579592461
2706,itldr,0.735466601026833,0.00013045084734191088,,,,,1,0.0009594224129562546,0.0,5.439515689396374,11,3,5,44.0,9594.224129562546
2717,innscathedrals,1.2340274837908958,2.89442894780652e-05,,,,,1,0.00035718048714732104,0.0,7.96419849731463,11,10,4,44.0,3571.8048714732104
2728,50's,0.9476530817086104,7.125994853644014e-05,,,,,1,0.0006752970983295446,0.0,6.653761804137879,11,3,3,44.0,6752.970983295448
2739,marshal,0.8645831614325731,4.901529318728658e-05,,,,,1,0.0004237779714240869,0.0,6.801903704535041,11,5,4,44.0,4237.779714240869
2750,shaky,1.320217274509782,3.667206334634024e-05,,,,,1,0.0004841509152175539,0.0,6.9997150349673385,11,4,3,44.0,4841.5091521755385
2761,issued,1.1722755194334469,3.5574740573268375e-05,,,,,1,0.000417033974842383,0.0,8.361216667196544,11,11,3,44.0,4170.33974842383
2772,observed,0.9573086645039032,6.952548861594818e-05,,,,,1,0.0006655735265591468,0.0,5.61057003844571,11,2,4,44.0,6655.73526559147
2783,'gamers',1.209731348970256,4.6533387651558196e-05,,,,,1,0.0005629289781587535,0.0,7.3159882843792206,11,11,4,44.0,5629.289781587536
2794,meter,1.2675560471766405,4.845795556555404e-05,,,,,1,0.0006142317461093495,0.0,5.955970933371287,11,4,3,44.0,6142.317461093495
2805,trumped,1.2410386117505678,4.319476371198108e-05,,,,,1,0.0005360636959201081,0.0,6.36279464446998,11,4,2,44.0,5360.636959201081
2816,snacks,1.865527064108259,2.8541076065639447e-05,,,,,1,0.0005324414983922286,0.0,6.562695670096932,11,3,4,44.0,5324.414983922286
2827,loathing,0.7610952523397462,0.00022976666101170849,,,,,1,0.0017487431484196723,0.0,3.68502786368229,11,2,0,45.0,17487.43148419672
2838,inebriated,1.1022765193876067,8.060064718307251e-05,,,,,1,0.0008884420083734568,0.0,5.0823519329401,11,3,2,45.0,8884.420083734567
2849,salvage,1.1717113056250974,0.00011466831657000672,,,,,1,0.0013435816292207455,0.0,4.415027262140852,11,4,1,45.0,13435.816292207453
2860,real-life,1.1251820919016386,4.361405667391415e-05,,,,,1,0.0004907375552467134,0.0,7.54132194536453,11,5,3,45.0,4907.375552467134
2871,accompanied,1.9623667089956205,2.7811527213252447e-05,,,,,1,0.0005457641512961235,0.0,6.3158653460585095,11,3,3,45.0,5457.641512961234
2882,payoffs,1.2413816677248772,3.2924167869614184e-05,,,,,1,0.00040871458418435477,0.0,7.956361055217767,11,6,4,45.0,4087.1458418435473
2893,schadenfreude,1.6532541181755367,3.0175324132392762e-05,,,,,1,0.0004988747888915998,0.0,7.207077006291788,11,5,3,45.0,4988.7478889159975
2904,ithis,1.014351610380872,6.215033705067667e-05,,,,,1,0.0006304229447306786,0.0,7.1666803223042415,11,5,3,45.0,6304.229447306786
2915,delaying,1.065736562272486,4.761844775913998e-05,,,,,1,0.0005074872081557778,0.0,6.817984901841806,11,6,3,45.0,5074.87208155778
2926,reds,0.8251823763963342,0.00013445723276845145,,,,,1,0.001109517388595458,0.0,4.422987276031319,11,3,2,45.0,11095.173885954582
2937,retarded,0.5249252119435683,0.0006722584212827052,,,,,1,0.003528853942726728,0.0,2.716360596536823,11,2,3,45.0,35288.539427267264
2948,altar,0.9393920665803052,3.693243146409969e-05,,,,,1,0.00034694033116896097,0.0,9.334421071538017,11,11,5,45.0,3469.4033116896094
2959,deducting,1.3885099286707774,2.8873459334212267e-05,,,,,1,0.00040091084960625664,0.0,7.948047741036602,11,11,5,45.0,4009.1084960625667
2970,standees,0.8857932499616427,7.293859087447241e-05,,,,,1,0.0006460851145832152,0.0,5.224803668739461,11,2,5,45.0,6460.851145832153
2981,incomprehensible,0.8246102340877205,0.00014116465072385977,,,,,1,0.0011640581567831329,0.0,4.250485739336616,11,2,2,45.0,11640.581567831332
2992,cheats,1.5457708294215993,3.498851510526477e-05,,,,,1,0.0005408422601449528,0.0,6.659515328997305,11,3,3,45.0,5408.422601449527
3003,setupteardown,1.452542943216121,3.319672991021388e-05,,,,,1,0.0004821967576893271,0.0,7.6328091417742,11,5,3,45.0,4821.967576893271
3014,ultra-light,1.0227333183614804,7.328532610030991e-05,,,,,1,0.0007495134474977315,0.0,5.391598490696478,11,4,4,45.0,7495.134474977317
3025,parse,1.540389505020675,3.4450044444575845e-05,,,,,1,0.0005306648690992044,0.0,6.610329370939549,11,3,3,45.0,5306.648690992044
3036,capitol,1.1117405113309236,3.296227960527625e-05,,,,,1,0.0003664550158300269,0.0,8.53187151554714,11,11,4,45.0,3664.5501583002692
3047,replay-value,0.9240570729684312,3.947360307484527e-05,,,,,1,0.0003647586211685919,0.0,9.214760843862775,11,11,4,45.0,3647.586211685919
3058,b5b,1.188658824929824,4.795871791422131e-05,,,,,1,0.0005700655328105921,0.0,6.657088724567672,11,5,3,45.0,5700.6553281059205
3069,traction,0.9464456400659388,6.919558290044886e-05,,,,,1,0.0006548985774795107,0.0,5.8385594613860965,11,3,3,45.0,6548.985774795106
3080,pubs,1.6557484304998564,3.283618878161309e-05,,,,,1,0.0005436846803875287,0.0,6.433516647905306,11,3,4,45.0,5436.846803875287
3091,marshall,1.3724093933770014,3.614355140127771e-05,,,,,1,0.00049603749453118,0.0,7.3019675294391115,11,6,4,45.0,4960.374945311802
3102,non-linear,1.1289404959258993,4.0475153510390375e-05,,,,,1,0.00045694039876697015,0.0,7.293444051424447,11,3,4,45.0,4569.403987669701
3113,highschool,1.0769556729034329,7.313084665130775e-05,,,,,1,0.0007875868016535689,0.0,5.050203562295962,11,2,2,45.0,7875.868016535688
3124,dungeoncrawler,0.8174302429975329,6.932100351514812e-05,,,,,1,0.0005666508474822035,0.0,5.50299751305867,11,2,5,45.0,5666.508474822035
3135,-05,1.2665543031795643,3.9982152252660936e-05,,,,,1,0.0005063956698598822,0.0,7.902418022177658,11,11,4,45.0,5063.956698598822
3146,aptly,1.1545424563649027,3.830627608198309e-05,,,,,1,0.0004422622208188489,0.0,7.301429982747476,11,5,3,45.0,4422.622208188488
3157,re-rated,1.2509717765774448,6.603421965315573e-05,,,,,1,0.0008260694507441345,0.0,5.3654849333955825,11,2,3,45.0,8260.694507441345
3168,bail,0.7926919395845776,9.35396669306932e-05,,,,,1,0.0007414814000738654,0.0,5.205859692385486,11,3,3,45.0,7414.8140007386555
3179,spielbyweb,0.9878569128856473,3.1748643703832216e-05,,,,,1,0.0003136311715757403,0.0,8.685075146321545,11,10,5,45.0,3136.3117157574034
3190,volumes,1.2163561196177854,3.772908684012871e-05,,,,,1,0.00045892005665581413,0.0,7.392954248173081,11,3,4,45.0,4589.200566558142
3201,reject,0.6280565493743093,0.00021080356545045856,,,,,1,0.001323965599126164,0.0,3.852710094608709,11,2,3,45.0,13239.655991261638
3212,retirement,1.1161289321146903,7.976318777335827e-05,,,,,1,0.0008902600159154192,0.0,5.094466506510123,11,2,2,45.0,8902.60015915419
3223,storylines,1.4241701916635452,2.6649188294071248e-05,,,,,1,0.00037952979600445357,0.0,8.359125483209192,11,11,4,45.0,3795.297960044536
3234,b-day,1.218426023837082,2.650741887149417e-05,,,,,1,0.0003229732897777868,0.0,8.481842896563368,11,8,5,45.0,3229.7328977778675
3245,didn039t,0.8669580712341779,0.00012807287157380045,,,,,1,0.0011103380971704462,0.0,4.641938732832902,11,4,2,45.0,11103.380971704459
3256,'til,0.8919360006132594,6.850975338371445e-05,,,,,1,0.0006110631543607099,0.0,5.705932256535419,11,2,4,45.0,6110.6315436071
3267,half-hour,1.185041525488406,6.219263984333259e-05,,,,,1,0.0007370086079409388,0.0,5.912215797069028,11,3,2,45.0,7370.086079409389
3278,merges,1.5067802353730106,2.6129571370262383e-05,,,,,1,0.0003937152169947984,0.0,7.8484547484176,11,8,4,45.0,3937.1521699479845
3289,cages,1.0618552356877775,2.9082209240712817e-05,,,,,1,0.0003088109614761839,0.0,8.408624675823404,11,9,5,45.0,3088.109614761837
3300,paradox,1.0593270308992129,3.3074530386541485e-05,,,,,1,0.00035036744072760803,0.0,6.656529510160135,11,3,4,32.0,3503.6744072760803
3311,super-fun,0.7880836499742865,2.756997983897461e-05,,,,,1,0.00021727450341216598,0.0,9.544541790260212,11,10,6,32.0,2172.7450341216604
3322,queenie,0.6328077473228849,3.030377480688492e-05,,,,,1,0.0001917646347092484,0.0,9.46668673076593,11,9,7,32.0,1917.6463470924841
3333,smithereens,0.9387825810238448,3.5409983714986245e-05,,,,,1,0.0003324227590596709,0.0,7.242235020941238,11,4,5,32.0,3324.227590596709
3344,guardhouse,0.8722467862537182,2.737592136349465e-05,,,,,1,0.0002387855943004272,0.0,9.235043598337796,11,10,5,32.0,2387.855943004272
3355,underutilized,1.070672120174853,2.346418578489105e-05,,,,,1,0.0002512244954248595,0.0,7.327776477536297,11,8,5,32.0,2512.2449542485947
3366,replicates,1.1700478410265471,2.9491486547284398e-05,,,,,1,0.00034506450163313554,0.0,7.748798948108738,11,10,4,32.0,3450.6450163313557
3377,athmosphere,0.928551566306073,2.6113750832446925e-05,,,,,1,0.0002424796423759511,0.0,8.686720191012904,11,11,5,32.0,2424.796423759511
3388,uncles,1.0611470179824771,2.677654538940281e-05,,,,,1,0.00028413851291837246,0.0,7.721967175765389,11,7,5,32.0,2841.385129183724
3399,plates,0.9368214492004342,3.0710799457592224e-05,,,,,1,0.00028770535653965454,0.0,9.061523128854917,11,11,4,32.0,2877.0535653965444
3410,organise,1.122929829326366,2.198468207828848e-05,,,,,1,0.00024687255293966896,0.0,8.722311991902705,11,11,5,32.0,2468.7255293966887
3421,blur,1.3689152499493158,3.714179508371361e-05,,,,,1,0.0005084396970058807,0.0,5.9570518618314825,11,4,3,32.0,5084.396970058808
3432,experiance,1.1757014330419158,2.0450525789482888e-05,,,,,1,0.00024043712477155686,0.0,8.625303005784087,11,9,4,32.0,2404.3712477155696
3443,bottleneck,1.2876801691177056,3.2526120155912265e-05,,,,,1,0.0004188323990310792,0.0,5.664997250582531,11,3,5,32.0,4188.323990310792
3454,stagnation,1.0005090537699268,6.115800454064416e-05,,,,,1,0.0006118913725341677,0.0,5.4974484903932,11,3,2,32.0,6118.913725341679
3465,exhibits,1.3669188367309535,1.9344947417359056e-05,,,,,1,0.000264429730203579,0.0,7.769342484483514,11,7,4,32.0,2644.29730203579
3476,earnings,1.1832943204935382,3.4250551587163835e-05,,,,,1,0.00040528483166861907,0.0,6.858622461706923,11,4,3,32.0,4052.84831668619
3487,erin,1.301100407048748,2.1832927136623585e-05,,,,,1,0.000284068303845266,0.0,7.677053882553264,11,4,4,32.0,2840.6830384526593
3498,risk-management,1.1033388639716142,2.0636351160318306e-05,,,,,1,0.000227688882457449,0.0,7.697632898464776,11,9,6,32.0,2276.8888245744893
3509,baddie,1.066899640178872,3.8985690626426416e-05,,,,,1,0.00041593819301459153,0.0,6.420769136309623,11,5,3,32.0,4159.381930145916
3520,4x4,1.245677423431334,1.9456435783434767e-05,,,,,1,0.0002423644279586622,0.0,7.823178094918319,11,7,6,32.0,2423.644279586623
3531,chancy,0.9871461667216881,5.61012794849514e-05,,,,,1,0.0005538016299175186,0.0,5.531530496402661,11,4,4,32.0,5538.016299175186
3542,lancashire,0.7438096148228047,5.1589156211544565e-05,,,,,1,0.00038372510410742474,0.0,9.005678816758103,11,11,4,32.0,3837.251041074247
3553,niggly,1.312264015208795,2.694218050997686e-05,,,,,1,0.0003535525397450237,0.0,6.49357776003788,11,7,4,32.0,3535.5253974502366
3564,blueprints,0.7693947527394839,4.435447506052443e-05,,,,,1,0.000341261003720818,0.0,9.055481887975214,11,11,4,32.0,3412.61003720818
3575,brulesb,1.0953129840528686,2.2592705659708553e-05,,,,,1,0.0002474608385396351,0.0,8.952503628021141,11,11,5,32.0,2474.608385396351
3586,-------what-------,0.6961698822603262,3.858956356429637e-05,,,,,1,0.0002686489192303357,0.0,7.140143640412317,11,7,6,32.0,2686.489192303357
3597,demoted,1.1324435494350016,3.5063722452898937e-05,,,,,1,0.0003970768631096463,0.0,6.232617885853806,11,5,5,32.0,3970.768631096463
3608,francisco,0.8360943798346003,6.376889508490293e-05,,,,,1,0.000533168147887496,0.0,5.847517097315147,11,3,4,32.0,5331.681478874961
3619,spree,0.9832950968243794,3.591533930617323e-05,,,,,1,0.00035315377040544054,0.0,5.865927084011268,11,3,5,32.0,3531.5377040544045
3630,intricacy,0.8553385793753339,3.368872854314708e-05,,,,,1,0.00028815269213056685,0.0,9.169924223878308,11,11,4,32.0,2881.5269213056686
3641,conscience,0.6561863604113894,0.00014868371746009688,,,,,1,0.0009756422741257633,0.0,3.663177202071915,11,2,2,32.0,9756.422741257635
